locator_id	volume	chapter	internal_cbz_image_filename	sequential_page_index	printed_page_if_verified	short_japanese_anchor	panel_spread_description	evidence_type	linked_claim_ids	linked_specialist_document	verification_status	locator_priority	source_evidence_id	claim_linkage_basis	confidence	verification_note
AOT-LOC-25-020	V25	Ch101	page0141.jpeg	141		Mikasa reaches Eren; `お願い…帰ってきて`.	Ch101 — Mikasa reunites with Eren and asks him to return.		AOT-FSCR-C017;AOT-FSCR-C019	AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V25_E020	DIRECT_FSCR		
AOT-LOC-25-026	V25	Ch102	page0156.jpeg	156			Eren asks Mikasa to draw War Hammer attention so he can attempt consumption.			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V25_E026	VOLUME_SPECIALIST_ROUTE		
AOT-LOC-25-029	V25	Ch102	page0164.jpeg	164		Jean: `この戦いの先に何があるのか / それを見極めるためには…生き残らねぇと`.	Ch102 — Jean says they must survive to determine what lies beyond the battle.			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V25_E029	VOLUME_SPECIALIST_ROUTE		
AOT-LOC-25-032	V25	Ch102	page0172.jpeg	172			Porco ambush; Founder-recovery intent; Levi/Scouts intervene.		AOT-FSCR-C006	AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V25_E032	DIRECT_FSCR		
AOT-LOC-25-034	V25	Ch102	page0185.jpeg	185		Beast arrival; `逃がすな / 殲滅しろ`; final `死ぬな / 生き延びろ`.	Ch102 — Zeke's `逃がすな / 殲滅しろ` is juxtaposed with Paradis-side `死ぬな / 生き延びろ` at the boundary.			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V25_E034	VOLUME_SPECIALIST_ROUTE		
AOT-LOC-26-002	V26	Ch103	page0013-page0018	13-18			military platform is relational human network	FACT+INFERENCE	AOT-FSCR-C031	AOT_11_WAR_STRATEGY_LOGISTICS_TECHNOLOGY_AND_DETERRENCE.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V26_E002	DIRECT_FSCR		
AOT-LOC-26-007	V26	Ch104	page0053-page0059	53-59			protagonist occupies foundational terror silhouette		AOT-FSCR-C006;AOT-FSCR-C020	AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V26_E007	DIRECT_FSCR		
AOT-LOC-26-012	V26	Ch105	page0098	98		title 「凶弾」	post-battle bullet becomes chapter’s causal center		AOT-FSCR-C011	AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V26_E012	DIRECT_FSCR		
AOT-LOC-26-016	V26	Ch105	page0128-page0132	128-132		Sasha’s death; `肉	Ch105 / page0128-page0132 — low-stakes appetite remains identity-bearing at death	FACT+INFERENCE	AOT-FSCR-C032	AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V26_E016	DIRECT_FSCR	low-stakes appetite remains identity-bearing at death	
AOT-LOC-26-017	V26	Ch105	page0133-page0141	133-141			victory coincides with internal command crisis and Zeke reveal	FACT	AOT-FSCR-C007	AOT_01_SERIES_ARCHITECTURE_VOLUME_PROGRESSION_AND_MASTER_THESIS.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V26_E017	DIRECT_FSCR		
AOT-LOC-26-022	V26	Ch106	page0161-page0167	161-167			island depends on asymmetric external information	FACT+INFERENCE	AOT-FSCR-C029	AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V26_E022	DIRECT_FSCR		
AOT-LOC-26-024	V26	Ch106	page0173-page0176	173-176			food creates low-stakes cross-enemy familiarity	FACT+INFERENCE	AOT-FSCR-C026	AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V26_E024	DIRECT_FSCR		
AOT-LOC-26-026	V26	Ch106	page0181-page0184	181-184			dialogic ethic becomes self-implicating	INFERENCE	AOT-FSCR-C012	AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V26_E026	DIRECT_FSCR		
AOT-LOC-26-027	V26	Ch106	page0185	185			unresolved person remains present inside strategic memory	FACT	AOT-FSCR-C013	AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V26_E027	DIRECT_FSCR		
AOT-LOC-26-029	V26	Ch106	page0188	188		戦わなければ / 勝てない / 戦え / 戦え	struggle becomes explicit self-command	FACT+INFERENCE	AOT-FSCR-C002	AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V26_E029	DIRECT_FSCR		
AOT-LOC-27-001	V27	Ch107	page0028-page0029	28-29			deterrence depends on hereditary bodily burden	FACT	AOT-FSCR-C002;AOT-FSCR-C003;AOT-FSCR-C014;AOT-FSCR-C027;AOT-FSCR-C029	AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md;AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E001	DIRECT_FSCR		
AOT-LOC-27-005	V27	Ch107	page0033-page0034	33-34			War Hammer escape leverage / Hange confrontation	FACT+INFERENCE	AOT-FSCR-C007;AOT-FSCR-C023	AOT_01_SERIES_ARCHITECTURE_VOLUME_PROGRESSION_AND_MASTER_THESIS.md;AOT_10_STATES_EMPIRE_NATIONALISM_LEGITIMACY_AND_POLITICAL_VIOLENCE.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E005	DIRECT_FSCR		
AOT-LOC-27-007	V27	Ch107	page0036-page0039	36-39			Nicolo / Connie / Blouse family at Sasha grave	FACT+INFERENCE	AOT-FSCR-C026;AOT-FSCR-C032	AOT_15_CHILDHOOD_HOME_FAMILY_ORDINARY_LIFE_AND_THE_FUTURE.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E007	DIRECT_FSCR		
AOT-LOC-27-010	V27	Ch107	page0049-page0050	49-50			pregnancy established; motive not established		AOT-FSCR-C014	AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E010	DIRECT_FSCR		
AOT-LOC-27-011	V27	Ch108	page0054-page0057	54-57		officers speculate / Nile `根拠は無いんだな？	source-criticism control on pregnancy narrative		AOT-FSCR-C030	AOT_12_RACE_MEMORY_HISTORY_PROPAGANDA_AND_ENEMY_CONSTRUCTION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E011	DIRECT_FSCR		
AOT-LOC-27-012	V27	Ch108	page0060-page0062	60-62			remembered care becomes contested evidence	FACT+INFERENCE	AOT-FSCR-C009	AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E012	DIRECT_FSCR		
AOT-LOC-27-016	V27	Ch108	page0081-page0083	81-83			Armin proposes dialogue + Founder transfer fallback	FACT+INFERENCE	AOT-FSCR-C012;AOT-FSCR-C020	AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E016	DIRECT_FSCR		
AOT-LOC-27-017	V27	Ch108	page0086-page0087	86-87			Falco discards armband; Gabi recovers it	FACT+INFERENCE	AOT-FSCR-C025	AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E017	DIRECT_FSCR		
AOT-LOC-27-020	V27	Ch109	page0113-page0117	113-117			observation becomes ideological imitation	FACT+INFERENCE	AOT-FSCR-C019	AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E020	DIRECT_FSCR		
AOT-LOC-27-024	V27	Ch109	page0129-page0132	129-132			Kaya identifies Marleyans; Gabi attacks; adult misreads play		AOT-FSCR-C018	AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E024	DIRECT_FSCR		
AOT-LOC-27-029	V27	Ch110	page0145-page0147	145-147			current strongest mechanism as interested testimony		AOT-FSCR-C004;AOT-FSCR-C009	AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E029	DIRECT_FSCR		
AOT-LOC-27-034	V27	Ch110	page0161-page0162	161-162			analytical motive plus ordinary embarrassment		AOT-FSCR-C013	AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E034	DIRECT_FSCR		
AOT-LOC-27-035	V27	Ch110	page0163-page0164	163-164			strategic indispensability becomes legitimacy claim	FACT+INFERENCE	AOT-FSCR-C022	AOT_10_STATES_EMPIRE_NATIONALISM_LEGITIMACY_AND_POLITICAL_VIOLENCE.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V27_E035	DIRECT_FSCR		
AOT-LOC-28-001	V28	Ch111	page0006-page0014	6-14		Pixis / `服従ではない` / `安かろう	Pixis accepts negotiation and non-retaliation to prevent internal mass killing	DO	AOT-FSCR-C023;AOT-FSCR-H007	AOT_10_STATES_EMPIRE_NATIONALISM_LEGITIMACY_AND_POLITICAL_VIOLENCE.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E001	DIRECT_FSCR	HIGH	
AOT-LOC-28-002	V28	Ch111	page0017-page0019	17-19			Jaegerist defection is organized, not isolated sympathy	DO	AOT-FSCR-C023;AOT-FSCR-H007	AOT_10_STATES_EMPIRE_NATIONALISM_LEGITIMACY_AND_POLITICAL_VIOLENCE.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E002	DIRECT_FSCR	HIGH	
AOT-LOC-28-008	V28	Ch111	page0044-page0045	44-45		子供達はこの森から	Artur Blouse defines adult responsibility for inherited hatred	DO	AOT-FSCR-C027	AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E008	DIRECT_FSCR	HIGH	
AOT-LOC-28-013	V28	Ch112	page0053-page0055	53-55		ジークがそう言っただけだ	Hange source-corrects paralysis assumption	DO	AOT-FSCR-M006	AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E013	DIRECT_FSCR	HIGH	
AOT-LOC-28-016	V28	Ch112	page0067-page0069	67-69		オレは自由だ` / `自由意志	Eren explicitly asserts self-authorship	DO	AOT-FSCR-C002;AOT-FSCR-H001	AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E016	DIRECT_FSCR	HIGH	
AOT-LOC-28-017	V28	Ch112	page0069-page0071	69-71			Armin directly tests Eren's self-authorship claim	DO	AOT-FSCR-H008	AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E017	DIRECT_FSCR	HIGH	
AOT-LOC-28-018	V28	Ch112	page0071-page0073	71-73			Eren biologizes Armin's judgment; truth remains actor-claimed		AOT-FSCR-C030	AOT_12_RACE_MEMORY_HISTORY_PROPAGANDA_AND_ENEMY_CONSTRUCTION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E018	DIRECT_FSCR	HIGH/MODERATE	
AOT-LOC-28-019	V28	Ch112	page0073-page0077	73-77		無知ほど自由から` / Ackerman theory	Eren links ignorance and unfreedom, reports Zeke-derived Ackerman model		AOT-FSCR-C030	AOT_12_RACE_MEMORY_HISTORY_PROPAGANDA_AND_ENEMY_CONSTRUCTION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E019	DIRECT_FSCR	HIGH	
AOT-LOC-28-024	V28	Ch112	page0082-page0083	82-83		freedom critique / `誰が…奴隷だ	Armin turns Eren's value language back on him	DO	AOT-FSCR-C002;AOT-FSCR-H001	AOT_14_FREEDOM_AUTONOMY_PERSONHOOD_INHERITANCE_AND_RESPONSIBILITY.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E024	DIRECT_FSCR	HIGH	
AOT-LOC-28-025	V28	Ch112	page0084-page0091	84-91			Levi reframes Eren and Zeke through accumulated sacrifice and vow	DO	AOT-FSCR-C010;AOT-FSCR-C021;AOT-FSCR-M005	AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E025	DIRECT_FSCR	HIGH	
AOT-LOC-28-027	V28	Ch113	page0100-page0108	100-108			attachment does not prevent lethal response to irreversible immediate threat	DO	AOT-FSCR-C010	AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E027	DIRECT_FSCR	HIGH	
AOT-LOC-28-031	V28	Ch113	page0114-page0127	114-127			Zeke's model of Levi fails; Levi restores containment	DO	AOT-FSCR-C008	AOT_11_WAR_STRATEGY_LOGISTICS_TECHNOLOGY_AND_DETERRENCE.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E031	DIRECT_FSCR	HIGH	
AOT-LOC-28-033	V28	Ch113	page0130-page0135	130-135			Jaegerist legitimacy claim centers people/future/Eren over old military	DO	AOT-FSCR-C023;AOT-FSCR-H007;AOT-FSCR-H010	AOT_10_STATES_EMPIRE_NATIONALISM_LEGITIMACY_AND_POLITICAL_VIOLENCE.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E033	DIRECT_FSCR	HIGH	
AOT-LOC-28-036	V28	Ch113	page0137-page0141	137-141			Levi mixes legitimate containment with punitive bodily domination	DO/SI	AOT-FSCR-C008;AOT-FSCR-C010;AOT-FSCR-M005	AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_11_WAR_STRATEGY_LOGISTICS_TECHNOLOGY_AND_DETERRENCE.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E036	DIRECT_FSCR	HIGH	
AOT-LOC-28-038	V28	Ch114	page0144-page0147	144-147			Grisha frames racial enclosure as world/cage problem to child Zeke	DO	AOT-FSCR-M009	AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E038	DIRECT_FSCR	HIGH	
AOT-LOC-28-039	V28	Ch114	page0146-page0148	146-148		お前が みんなを救うんだ	Grisha assigns collective salvation mission to child	DO	AOT-FSCR-M009	AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E039	DIRECT_FSCR	HIGH	
AOT-LOC-28-050	V28	Ch114	page0185-page0188	185-188		見ててくれよ` + detonation + blast-aftermath image	Ksaver relation remains causal in present self-destructive commitment; V28 ends on unresolved physical aftermath		AOT-FSCR-C010	AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V28_E050	DIRECT_FSCR	HIGH	
AOT-LOC-29-002	V29	Ch115	page0009-page0011	9-11			Ksaver Founder mechanism; trusted other; surrogate father			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V29_E002	VOLUME_SPECIALIST_ROUTE	HIGH for testimony	
AOT-LOC-29-006	V29	Ch115	page0021-page0023	21-23		apparent euthanasia assent; `兄さん`; baseball trust token	page0021-page0023 — apparent euthanasia assent; `兄さん`; baseball trust token		AOT-FSCR-C009;AOT-FSCR-H008	AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V29_E006	DIRECT_FSCR	HIGH for utterance; motive OPEN	
AOT-LOC-29-007	V29	Ch115	page0024-page0029	24-29			unknown girl/body reconstruction/abnormal temporal experience			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V29_E007	VOLUME_SPECIALIST_ROUTE	HIGH for experience; ontology OPEN	
AOT-LOC-29-009	V29	Ch115	page0035-page0040	35-40			Hange protective lie and Levi escape	dialogue + action	AOT-FSCR-C010;AOT-FSCR-M006	AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V29_E009	DIRECT_FSCR	HIGH	
AOT-LOC-29-023	V29	Ch116	page0091-page0096	91-96			Pieck distrusts Marley, trusts comrades; invasion arrives	dialogue + staging	AOT-FSCR-C009	AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V29_E023	DIRECT_FSCR	HIGH	
AOT-LOC-29-037	V29	Ch118	page0156-page0158	156-158			Armin strategic-deception hypothesis	dialogue	AOT-FSCR-C009;AOT-FSCR-C020;AOT-FSCR-C030	AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_12_RACE_MEMORY_HISTORY_PROPAGANDA_AND_ENEMY_CONSTRUCTION.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V29_E037	DIRECT_FSCR	HIGH for Armin model; Eren motive OPEN	
AOT-LOC-29-042	V29	Ch118	page0165	165			page0165 — Mikasa leaves scarf	visual + dialogue		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V29_E042	VOLUME_SPECIALIST_ROUTE	HIGH for action; long-term meaning OPEN	
AOT-LOC-29-043	V29	Ch118	page0166-page0171	166-171			prisoners arm; Armin performs support to Yelena; Yelena trusts him	dialogue + action	AOT-FSCR-C009;AOT-FSCR-H008	AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md;AOT_16_RELATIONSHIPS_LOVE_LOYALTY_RECOGNITION_BETRAYAL_AND_NONPOSSESSION.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V29_E043	DIRECT_FSCR	HIGH	
AOT-LOC-29-049	V29	Ch118	page0179	179			Falco love, Armor-substitution motive, long-life/marriage future	dialogue		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V29_E049	VOLUME_SPECIALIST_ROUTE	HIGH	
AOT-LOC-29-050	V29	Ch118	page0180-page0188	180-188			convergence; Cart/cannon feint; Zeke struck; scream threat; V29 cliffhanger	combat + visual + dialogue		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V29_E050	VOLUME_SPECIALIST_ROUTE	HIGH for events; post-cliffhanger outcome OPEN	
AOT-LOC-30-005	V30	Ch119	page0024-page0027	24-27			contaminated soldiers and Falco transformed by remote command		AOT-FSCR-C004;AOT-FSCR-C005	AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V30_E005	DIRECT_FSCR	HIGH	
AOT-LOC-30-007	V30	Ch119	page0031-page0034	31-34			Zeke directs Falco's Pure Titan toward Reiner		AOT-FSCR-C004;AOT-FSCR-C005	AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V30_E007	DIRECT_FSCR	HIGH	
AOT-LOC-30-009	V30	Ch119	page0037-page0039	37-39			Porco maintains rivalry while allowing Falco to inherit Jaw		AOT-FSCR-C005	AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V30_E009	DIRECT_FSCR	HIGH	
AOT-LOC-30-011	V30	Ch119	page0045-page0048	45-48			Gabi anti-Titan rifle shot severs Eren's head		AOT-FSCR-C008	AOT_11_WAR_STRATEGY_LOGISTICS_TECHNOLOGY_AND_DETERRENCE.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V30_E011	DIRECT_FSCR	HIGH	
AOT-LOC-30-015	V30	Ch120	page0066-page0069	66-69			Ymir identified; Titan body construction with sand; Founder intermediary	dialogue + visual	AOT-FSCR-C004;AOT-FSCR-C029	AOT_13_TITANS_PATHS_BODY_MEMORY_INHERITANCE_AND_PERSONHOOD_ONTOLOGY.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V30_E015	DIRECT_FSCR	HIGH for observed mechanism; ultimate ontology OPEN	
AOT-LOC-30-016	V30	Ch120	page0070-page0072	70-72			Zeke orders euthanasia and Rumbling component; Eren interrupts		AOT-FSCR-H008	AOT_06_ZEKE_JAEGER_FAMILY_SALVATION_ANTINATALISM_AND_INSTRUMENTAL_REASON.md	CANONICAL_DEEP_READING_LOCATOR	P0	AOT_V30_E016	DIRECT_FSCR	HIGH	
