locator,spine_ordinal,printed_page,image_member,image_sha256,review_method,reviewer,disposition,content_summary,evidence_ids,reason,uncertainties,named_or_identified_subjects,census_note
UAG:s0240,240,242,OPS/images/08_X10000_000062_1_242_001.jpg,5d5d33118520b4a099d8b6c5c130f29fb9eada4ec8747b51dbd2d8954146b1ab,VISUAL_ORIGINAL_IMAGE,source,REVIEWED_MATERIAL,Kirishima Red Counter/Gauntlet at fleeing blade villain and Unbreakable initial 30–40-second durability later improved by training. Jiro Heartbeat Fuzz breaks exam opponents footing to create teammates chances.,SUP-UAG-240-01,,,Kirishima Eijiro; Fat Gum; unnamed blade-producing villain; Jiro Kyoka; UA classmates (collective); other-school licensing examinees (collective),"Full named or visually identified subject census from this page, separate from selective evidence subjects. Unnamed figures and collective labels stay explicitly unidentified; no additional members inferred."
UAG:s0241,241,243,OPS/images/08_X10000_000062_1_243_001.jpg,fa9214d9cb7013ac7845388f7a7cd74508802cdddb672f7337f33e350df21091,VISUAL_ORIGINAL_IMAGE,source,REVIEWED_MATERIAL,"Jiro Heartbeat Surround incapacitates Awase, Legato at AFO, Wall protects Hawks; Asui camouflage is concealment not transparency and Shinso can see if aware; Momo cannon delivers specifically needed thermal goggles/antifungal spray to Tokoyami; Kaminari discharge indiscriminately reaches friend and foe.",SUP-UAG-241-01; SUP-UAG-241-02,,,Jiro Kyoka; Awase Yosetsu; Bakugo Katsuki; All For One; Hawks; Asui Tsuyu; Shinso Hitoshi; Yaoyorozu Momo; Tokoyami Fumikage; Kaminari Denki; USJ villains (collective),"Full named or visually identified subject census from this page, separate from selective evidence subjects. Unnamed figures and collective labels stay explicitly unidentified; no additional members inferred."
UAG:s0242,242,244,OPS/images/08_X10000_000062_1_244_001.jpg,3fc40b96b38a55c5001014f5c123a162009ce4146afb777502cd21554853537b,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Special-move catalogue: Momo/Kaminari railgun; Mina’s Acid Veil, Acid Shot, and Acidman. Manufacture/energy combination, protection of Mineta, attack suppression and Kirishima-inspired winter development are distinguished.",SUP-UAG-242-01; SUP-UAG-242-02,"Readable catalogue and manga-panel content reviewed; selective records preserve material learning, cooperation, state and interpretation effects. Remaining named techniques retained in coverage rather than treated as independent evidence events.",,Yaoyorozu Momo; Kaminari Denki; Midoriya Izuku; Shigaraki Tomura; Ashido Mina; Mineta Minoru; Kirishima Eijiro,"Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts. Dark Shadow is recorded as Tokoyami’s named Quirk entity, not silently added as a human dossier candidate. Class A is a collective and does not enumerate unseen members."
UAG:s0243,243,245,OPS/images/08_X10000_000062_1_245_001.jpg,f549a9c4ceaca7a5e69e633e742cb88767ab28ce3bce49516acc0f9b051aaa31,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,Special moves: 0.1% protective Acidman for Iida reaching Midoriya; Acid Layback launching Mineta; maximum-output Acidman ALMA against Machia; Tokoyami’s close Dark Shadow claw and Nakagame’s evasion during licensing.,SUP-UAG-243-01,"Readable catalogue and manga-panel content reviewed; selective records preserve material learning, cooperation, state and interpretation effects. Remaining named techniques retained in coverage rather than treated as independent evidence events.",,Ashido Mina; Iida Tenya; Midoriya Izuku; Mineta Minoru; Gigantomachia; Tokoyami Fumikage; Nakagame Tatami,"Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts. Dark Shadow is recorded as Tokoyami’s named Quirk entity, not silently added as a human dossier candidate. Class A is a collective and does not enumerate unseen members."
UAG:s0244,244,246,OPS/images/08_X10000_000062_1_246_001.jpg,3f0afbe8e80851d3c01a9c18ee84f1a9f0d4fe2e48cec8b9d86dde4874704543,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Tokoyami’s Black Fallen Angel flight from Hawks’s advice, Ragnarok Womb defense from Midoriya’s festival idea, wide sweep during licensing and Sabbath compensation for close combat.",SUP-UAG-244-01,"Readable catalogue and manga-panel content reviewed; selective records preserve material learning, cooperation, state and interpretation effects. Remaining named techniques retained in coverage rather than treated as independent evidence events.",,Tokoyami Fumikage; Hawks; Midoriya Izuku,"Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts. Dark Shadow is recorded as Tokoyami’s named Quirk entity, not silently added as a human dossier candidate. Class A is a collective and does not enumerate unseen members."
UAG:s0245,245,247,OPS/images/08_X10000_000062_1_247_001.jpg,3b76f39d5084caa27089123dba786fca3abd3e7c38e590163cb36d870a9faa54,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,Trained dark-state Ragnarok; enormous fist shattering AFO’s mask; all-out Baldur under dark clouds; Mineta’s Grape Buckler protecting Mina against Shoda.,SUP-UAG-245-01; SUP-UAG-245-02,"Readable catalogue and manga-panel content reviewed; selective records preserve material learning, cooperation, state and interpretation effects. Remaining named techniques retained in coverage rather than treated as independent evidence events.",,Tokoyami Fumikage; All For One; Mineta Minoru; Ashido Mina; Shoda Nirengeki,"Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts. Dark Shadow is recorded as Tokoyami’s named Quirk entity, not silently added as a human dossier candidate. Class A is a collective and does not enumerate unseen members."
UAG:s0246,246,248,OPS/images/08_X10000_000062_1_248_001.jpg,32faf51470dbb2dcd72a92b389220c0c14d27cfb140159fa8019d0ab88d23402,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Mineta’s final-exam capture of Midnight, ten-ball chain during class retrieval of Midoriya, Mina/Mineta joint launch against Yanagi/Kodai/Shoda, and Aoyama’s trained multiport laser barrage.",SUP-UAG-246-01,"Readable catalogue and manga-panel content reviewed; selective records preserve material learning, cooperation, state and interpretation effects. Remaining named techniques retained in coverage rather than treated as independent evidence events.",,Mineta Minoru; Midnight; Midoriya Izuku; All For One; Ashido Mina; Yanagi Reiko; Kodai Yui; Shoda Nirengeki; Aoyama Yuga,"Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts. Dark Shadow is recorded as Tokoyami’s named Quirk entity, not silently added as a human dossier candidate. Class A is a collective and does not enumerate unseen members."
UAG:s0247,247,249,OPS/images/08_X10000_000062_1_249_001.jpg,021568c4fc2eea79a6ce3d2aff00f1e2cb5b16ec0474f8333b3f4920152ad3d2,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Aoyama’s winter-internship laser sword; Aoyama/Hagakure refracted laser against Kunieda; Hagakure’s licensing flash; Ojiro’s two tail techniques, including escape from Honenuki’s softened ground.",SUP-UAG-247-01; SUP-UAG-247-02,"Readable catalogue and manga-panel content reviewed; selective records preserve material learning, cooperation, state and interpretation effects. Remaining named techniques retained in coverage rather than treated as independent evidence events.",Small unnamed background classmates in the laser-sword panel are not assigned speakers or identities beyond visually secure recognition.,Aoyama Yuga; Hagakure Toru; Kunieda; Ojiro Mashirao; Honenuki Juzo; Mineta Minoru; Tokoyami Fumikage; Kaminari Denki,"Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts. Dark Shadow is recorded as Tokoyami’s named Quirk entity, not silently added as a human dossier candidate. Class A is a collective and does not enumerate unseen members."
UAG:s0248,248,250,OPS/images/08_X10000_000062_1_250_001.jpg,3b145366ed418ad4fb31dd239bd3a36b95867933b1f4b6101e49d88d2e3ec205,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,Shoji Octexpansion bundles arms against enlarged Spinner; Koda Hitchcock Birds depends on horn-grown increased vocal reach; Shoji Octoblow copies 20-plus arms and rear eyes; Sero’s tape barricade blocks Tokage’s separated parts in joint training; Sato Sugar Rush uses repeated powered punches.,SUP-UAG-248-01,Every readable catalogue entry and reproduced panel reviewed at original detail; selective evidence captures interpretive effects without multiplying recapped events. Named techniques without a distinct effect remain in this coverage summary.,,Shoji Mezo; Spinner; Koda Koji; Sero Hanta; Tokage Setsuna; Sato Rikido; Bakugo Katsuki; Jiro Kyoka,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0249,249,251,OPS/images/08_X10000_000062_1_251_001.jpg,a54fba63d331e011a206873f1f649e95b533395689e828f5ffe9fd2d350f91e9,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Tetsutetsu’s steel fist breaks Shoto’s ice and heated steel state resists extreme cold; Ibara’s Via Dolorosa locates/captures with vines, Crucifixion encloses and Faith Shield defends; Pony’s remotely controlled Thunder Horn and Pony/Tetsutetsu accelerated combination are separately shown.",,Every readable catalogue entry and reproduced panel reviewed at original detail; selective evidence captures interpretive effects without multiplying recapped events. Named techniques without a distinct effect remain in this coverage summary.,,Tetsutetsu Tetsutetsu; Todoroki Shoto; Shiozaki Ibara; Kaminari Denki; Tsunotori Pony; Shinso Hitoshi; Asui Tsuyu; Kirishima Eijiro,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0250,250,252,OPS/images/08_X10000_000062_1_252_001.jpg,acbc5dc06db824dcada805ec6c67aaa886c4c53053c93b02e3267fc4c3a66570,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,Kendo’s fists enlarge at impact; Komori’s inhaled lung mushrooms obstruct breathing despite cute presentation; Shishida’s Gaon Rage throws back Asui and Kirishima; Tsuburaba’s soundproof Air Prison blocks Shinso; Bondo sprays adhesive onto Sero’s tape; Awase welds Bakugo to a wall as a counter.,SUP-UAG-250-01,Every readable catalogue entry and reproduced panel reviewed at original detail; selective evidence captures interpretive effects without multiplying recapped events. Named techniques without a distinct effect remain in this coverage summary.,,Kendo Itsuka; Komori Kinoko; Tokoyami Fumikage; Monoma Neito; Shishida Jurota; Asui Tsuyu; Kirishima Eijiro; Tsuburaba Kosei; Shinso Hitoshi; Bondo Kojiro; Sero Hanta; Awase Yosetsu; Bakugo Katsuki,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0251,251,253,OPS/images/08_X10000_000062_1_253_002.jpg,bbf162e49c7261530414b485256c1de3ef02cf2ed3d97a7e85cd4e53a0fcc4d3,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,Shinso’s non-electric Persona Chords mask changes apparent voice while requiring a target’s answer; Shindo’s earthquake brings proportional aftershock immobility; Itejiro’s crescent projectile path targets opponents during licensing; Mirio’s noncontact eye feint and repeated emergence attacks; Amajiki’s giant octopus tentacles capture.,SUP-UAG-251-01,Every readable catalogue entry and reproduced panel reviewed at original detail; selective evidence captures interpretive effects without multiplying recapped events. Named techniques without a distinct effect remain in this coverage summary.,A small unnamed licensing teammate is not assigned a firm identity.,Shinso Hitoshi; Shindo Yo; Itejiro Toteki; Togata Mirio; Midoriya Izuku; Amajiki Tamaki,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0252,252,254,OPS/images/08_X10000_000062_1_254_001.jpg,4a0a9d270f7ab933f8badc0fbd8f2459136a9297a02a15cd9dce3f188c0fb13a,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Amajiki’s centaur uses bovine lower body with vines/hard fruit, camouflage plus scorpion poison attacks Shigaraki, and the plant/animal cannon receives Nejire’s energy. Nejire’s ordinary wave trades speed for area; compressed lance improves penetration and speed.",SUP-UAG-252-01,Every readable catalogue entry and reproduced panel reviewed at original detail; selective evidence captures interpretive effects without multiplying recapped events. Named techniques without a distinct effect remain in this coverage summary.,,Amajiki Tamaki; Hado Nejire; Shigaraki Tomura,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
UAG:s0253,253,255,OPS/images/08_X10000_000062_1_255_001.jpg,2094ea6ab790ce69cd3707556e9908b0f32773e1103e43db1eec9f9b7f18d653,VISUAL_ORIGINAL_IMAGE,literary,REVIEWED_MATERIAL,"Aizawa/Shinso capture cloth requires high skill; Present Mic’s amplified directional voice, wider crowd suppression, and angry DJ Punch against Garaki have distinct contexts; Jiro/Hawks combine sound vibration and blade strikes against AFO’s mask.",SUP-UAG-253-01; SUP-UAG-253-02,Every readable catalogue entry and reproduced panel reviewed at original detail; selective evidence captures interpretive effects without multiplying recapped events. Named techniques without a distinct effect remain in this coverage summary.,,Aizawa Shota; Shinso Hitoshi; Present Mic; Shirakumo Oboro; Garaki Kyudai; Jiro Kyoka; Hawks; All For One,Explicitly named or visually identifiable diegetic subjects noted during original-image review; collective labels do not enumerate unshown members. Real contributors and organizations are excluded from individual counts.
